1,8,6,6,48,1,1,321,4,1,2,64,4.272e-06
1,8,12,12,48,0,1,231,1,1,2,256,4.192e-06
1,8,16,16,48,0,1,321,1,1,2,256,4.032e-06
1,8,16,16,48,1,1,231,1,1,2,256,4.48e-06
1,8,24,24,48,0,1,312,1,1,3,512,4.56e-06
1,8,24,24,48,1,1,123,1,1,2,64,4.992e-06
1,8,48,28,32,1,0,312,1,1,4,128,5.328e-06
1,8,64,64,48,1,1,123,1,1,8,256,6.208e-06
1,8,80,80,16,1,1,321,1,1,4,256,5.776e-06
1,8,150,150,16,1,1,321,1,1,4,256,7.744e-06
1,12,3,3,72,1,1,132,2,1,2,128,4.032e-06
1,12,8,8,72,1,1,231,2,1,2,128,4.608e-06
1,12,12,12,72,1,1,231,2,1,2,256,4.944e-06
1,12,16,16,72,1,1,123,1,1,2,64,4.016e-06
1,12,40,40,36,1,1,231,1,1,3,64,5.584e-06
1,12,56,56,24,1,1,321,1,1,4,256,5.936e-06
1,16,1,1,256,1,0,312,2,1,4,128,5.12e-06
1,16,4,4,96,0,1,321,2,1,3,128,5.264e-06
1,16,4,4,96,1,1,231,2,1,3,128,4.784e-06
1,16,6,6,96,1,1,231,2,1,3,128,4.656e-06
1,16,8,8,96,1,1,321,2,1,3,64,4.896e-06
1,16,12,12,6,1,0,312,2,1,2,64,4.464e-06
1,16,12,12,16,1,1,312,4,1,2,64,4.464e-06
1,16,16,16,96,1,1,213,2,1,3,128,5.312e-06
1,16,24,14,64,1,0,321,2,1,4,256,5.888e-06
1,16,24,24,16,0,1,231,2,1,2,128,4.624e-06
1,16,32,32,6,1,0,231,2,1,2,64,4.032e-06
1,16,32,32,16,0,1,132,2,1,2,256,4.784e-06
1,16,32,32,16,1,1,312,2,1,2,256,5.024e-06
1,16,40,40,32,1,1,312,2,1,4,128,4.736e-06
1,16,48,48,16,1,1,132,2,1,4,128,5.744e-06
1,16,64,64,16,1,1,213,2,1,4,256,6.112e-06
1,16,75,75,32,1,1,231,2,1,8,256,7.04e-06
1,16,112,112,96,1,1,123,2,1,8,64,2.08799e-05
1,20,20,20,60,1,1,213,1,1,2,64,6.256e-06
1,20,20,20,80,1,1,231,2,1,4,128,5.92e-06
1,20,20,20,120,1,1,312,1,1,3,64,6.672e-06
1,24,3,3,144,1,1,132,1,1,2,128,6.016e-06
1,24,4,4,144,0,1,213,1,1,2,256,5.872e-06
1,24,4,4,144,1,1,123,4,1,2,64,5.2e-06
1,24,6,6,24,1,1,123,4,1,2,64,4.992e-06
1,24,8,8,144,1,1,321,1,1,2,64,5.984e-06
1,24,28,28,24,1,1,132,2,1,2,128,5.456e-06
1,24,28,28,48,1,1,231,2,1,3,256,4.896e-06
1,24,56,56,24,1,1,312,1,1,4,256,6.816e-06
1,24,56,56,144,1,1,312,1,1,8,256,1.0592e-05
1,24,64,64,24,1,0,123,1,1,3,256,7.312e-06
1,24,128,128,48,1,1,213,1,1,16,256,1.632e-05
1,28,56,56,168,1,1,312,1,1,7,256,1.4464e-05
1,32,1,1,24,1,0,123,4,1,2,128,4.448e-06
1,32,1,1,36,1,0,123,4,1,2,64,4.656e-06
1,32,1,1,512,1,0,231,4,1,4,64,4.576e-06
1,32,2,2,32,1,1,123,4,1,2,64,4.816e-06
1,32,2,2,48,1,0,213,4,1,2,128,4.112e-06
1,32,3,3,32,1,1,123,4,1,2,128,5.104e-06
1,32,3,3,48,1,0,321,8,1,2,64,4.416e-06
1,32,4,4,32,1,1,321,4,1,2,64,4.784e-06
1,32,4,4,48,1,0,213,4,1,2,64,4.72e-06
1,32,4,4,192,1,1,123,4,1,2,64,5.248e-06
1,32,7,7,32,1,1,132,8,1,2,64,4.608e-06
1,32,20,20,64,1,1,321,4,1,4,128,5.952e-06
1,32,24,14,64,1,0,213,4,1,4,64,5.888e-06
1,32,28,28,192,1,1,123,4,1,16,64,9.68e-06
1,32,38,38,64,1,1,321,4,1,8,64,8.048e-06
1,32,40,40,32,1,1,123,4,1,8,64,7.04e-06
1,32,48,28,2,1,0,231,4,1,2,64,4.816e-06
1,32,48,28,8,1,0,312,4,1,2,64,5.328e-06
1,32,48,28,16,1,0,321,4,1,4,64,5.568e-06
1,32,56,56,32,1,1,123,4,1,8,64,7.728e-06
1,32,56,56,64,1,0,312,4,1,8,128,9.12e-06
1,32,75,75,32,1,1,231,4,1,8,128,9.232e-06
1,36,6,6,8,1,0,312,2,1,2,128,7.984e-06
1,36,16,16,8,1,0,312,2,1,2,64,8.048e-06
1,36,20,20,20,1,0,132,2,1,2,64,7.696e-06
1,36,24,24,8,1,0,123,2,1,2,128,8e-06
1,36,32,32,8,1,0,312,2,1,2,128,8.096e-06
1,36,40,40,12,1,0,123,2,1,2,256,8.144e-06
1,40,10,10,240,1,1,321,2,1,2,64,6.928e-06
1,48,3,3,12,1,0,312,8,1,3,128,5.664e-06
1,48,4,4,128,1,1,321,2,1,2,256,5.904e-06
1,48,4,4,288,0,1,312,2,1,2,128,4.864e-06
1,48,4,4,288,1,1,312,2,1,2,128,5.104e-06
1,48,6,6,8,1,0,321,2,1,2,512,6.16e-06
1,48,8,8,12,1,0,123,8,1,2,64,5.136e-06
1,48,10,10,80,1,1,312,4,1,2,64,5.52e-06
1,48,10,10,288,1,1,321,2,1,4,128,6.656e-06
1,48,12,12,12,1,0,312,4,1,2,64,5.232e-06
1,48,14,14,48,1,1,123,4,1,3,64,5.552e-06
1,48,16,16,8,0,0,321,2,1,2,64,5.824e-06
1,48,16,16,8,1,0,231,2,1,2,64,6.256e-06
1,48,16,16,12,1,0,231,8,1,2,64,5.136e-06
1,48,24,24,8,1,0,321,4,1,2,64,5.472e-06
1,48,28,28,12,1,1,321,4,1,2,64,5.68e-06
1,48,28,28,48,1,1,213,4,1,4,64,7.168e-06
1,48,32,32,8,1,0,132,4,1,2,128,5.696e-06
1,48,32,32,12,1,0,132,4,1,3,128,6.496e-06
1,48,40,40,12,1,0,321,4,1,3,64,6.064e-06
1,60,20,20,20,1,0,123,2,1,2,64,1.0752e-05
1,60,64,200,12,1,1,231,1,1,4,256,1.4528e-05
1,64,1,1,2,1,0,321,8,1,2,64,5.296e-06
1,64,1,1,16,1,0,231,8,1,2,128,5.808e-06
1,64,1,1,52,1,0,123,8,1,2,64,4.864e-06
1,64,1,1,1024,1,0,213,8,1,16,64,8.864e-06
1,64,2,2,16,1,1,123,8,1,2,64,6.416e-06
1,64,2,2,24,1,0,312,4,4,2,64,5.28e-06
1,64,2,2,36,1,0,123,8,1,2,64,5.088e-06
1,64,3,3,24,1,0,213,8,1,2,64,5.088e-06
1,64,3,3,32,1,1,132,8,1,2,64,5.568e-06
1,64,3,3,36,1,0,213,8,1,2,64,5.392e-06
1,64,4,4,384,1,1,132,8,1,3,64,6.736e-06
1,64,10,10,128,1,1,231,8,1,4,64,6.432e-06
1,64,16,16,16,1,1,132,8,1,2,64,5.376e-06
1,64,16,16,48,1,1,213,16,1,3,64,5.84e-06
1,64,19,19,128,1,1,231,8,1,8,64,8.576e-06
1,64,20,20,32,1,1,132,8,1,4,64,6.272e-06
1,64,20,20,64,1,1,321,8,1,4,128,7.296e-06
1,64,20,20,128,1,1,312,8,1,8,64,8.496e-06
1,64,24,14,8,1,0,321,8,1,2,64,5.36e-06
1,64,24,14,16,1,0,321,8,4,2,64,6.016e-06
1,64,24,14,38,1,0,213,8,1,2,64,5.52e-06
1,64,24,14,64,1,1,231,8,1,4,64,7.008e-06
1,64,26,56,256,1,0,132,8,1,8,64,2.3856e-05
1,64,28,28,128,1,1,132,8,1,8,64,1.0512e-05
1,64,28,28,256,1,0,132,8,1,8,64,1.5248e-05
1,64,28,28,384,1,1,213,8,1,8,64,2.1904e-05
1,64,38,38,64,1,1,312,8,1,8,64,1.0208e-05
1,64,40,40,128,1,1,312,8,1,8,64,1.6e-05
1,64,48,27,128,1,1,321,8,1,8,64,1.3392e-05
1,64,57,57,64,1,1,123,8,1,8,64,1.7584e-05
1,64,80,80,256,1,0,132,8,1,8,64,9.0574e-05
1,72,3,3,12,1,0,231,4,1,2,128,8.336e-06
1,72,3,3,24,1,0,132,4,1,2,64,7.584e-06
1,72,4,4,16,0,0,123,4,1,2,64,7.744e-06
1,72,4,4,16,1,0,132,4,1,2,64,7.728e-06
1,72,6,6,16,0,0,312,4,1,2,64,7.952e-06
1,72,6,6,16,1,0,123,4,1,2,64,8.32e-06
1,72,8,8,12,0,0,213,4,1,2,64,7.888e-06
1,72,8,8,12,1,0,123,4,1,2,128,8.496e-06
1,72,8,8,16,1,0,231,4,1,2,128,8.08e-06
1,72,12,12,12,1,0,132,4,1,2,64,7.952e-06
1,72,16,16,12,1,0,213,4,1,2,128,8.192e-06
1,72,16,16,16,1,0,132,4,1,2,128,8.208e-06
1,72,32,32,12,1,0,123,4,1,2,128,8.624e-06
1,76,14,14,456,1,1,123,1,1,2,128,1.5376e-05
1,96,3,3,24,1,0,312,4,2,2,64,6.4e-06
1,96,4,4,16,0,0,321,4,1,2,64,5.952e-06
1,96,4,4,16,1,0,132,4,4,2,64,6.48e-06
1,96,4,4,24,1,0,312,8,1,2,64,5.632e-06
1,96,4,4,128,1,1,321,8,1,2,64,6.016e-06
1,96,5,5,576,1,1,132,4,1,4,64,7.504e-06
1,96,6,6,16,1,0,231,4,4,2,64,6.448e-06
1,96,8,8,16,1,0,321,4,4,2,64,6.368e-06
1,96,8,8,24,1,0,132,8,1,2,64,6.272e-06
1,96,8,8,48,1,1,213,8,1,2,64,5.552e-06
1,96,8,8,64,1,0,123,8,1,2,64,5.712e-06
1,96,14,14,24,1,1,213,8,1,2,64,5.984e-06
1,96,14,14,576,1,1,123,4,1,8,128,1.5696e-05
1,96,16,16,16,1,0,123,8,1,2,64,5.44e-06
1,96,16,16,192,1,0,312,4,1,3,256,8.688e-06
1,96,28,28,192,1,1,312,4,1,8,128,1.4736e-05
1,96,32,32,192,1,1,312,4,1,16,64,1.68e-05
1,96,32,100,96,1,0,123,4,1,16,64,2.3184e-05
1,96,32,100,128,1,0,321,4,1,8,64,2.93439e-05
1,96,56,56,24,1,0,321,4,1,4,128,9.984e-06
1,96,64,64,96,1,1,123,4,1,8,256,2.91839e-05
1,96,64,200,96,1,0,312,4,1,8,128,7.9374e-05
1,104,8,8,48,1,1,123,4,1,2,64,9.936e-06
1,104,8,8,64,1,0,312,4,1,2,64,9.824e-06
1,120,10,10,40,1,0,213,4,1,2,128,1.0704e-05
1,128,1,1,16,1,0,132,2,8,2,128,5.648e-06
1,128,1,1,24,1,0,213,16,1,2,64,6.64e-06
1,128,1,1,42,1,0,312,16,1,2,64,6.64e-06
1,128,1,1,48,1,0,213,16,1,2,64,6.272e-06
1,128,1,1,64,1,1,312,4,4,4,64,7.344e-06
1,128,1,1,108,1,0,213,16,1,2,64,6.624e-06
1,128,1,1,126,1,0,123,16,1,2,64,5.824e-06
1,128,1,1,144,1,0,123,16,1,3,64,6.848e-06
1,128,1,1,546,1,0,231,4,4,7,64,1.0624e-05
1,128,1,1,2048,1,0,312,16,1,8,64,2.1216e-05
1,128,3,3,24,1,0,132,4,4,3,64,6.896e-06
1,128,3,3,78,1,0,213,16,1,2,64,6.624e-06
1,128,3,3,128,1,1,213,16,1,2,64,8.24e-06
1,128,3,3,256,1,1,312,16,1,4,64,7.68e-06
1,128,5,5,24,1,0,312,4,4,2,64,6.608e-06
1,128,5,5,32,1,1,213,16,1,2,64,6.816e-06
1,128,5,5,36,1,0,213,16,1,2,64,6.592e-06
1,128,5,5,78,1,0,123,16,1,2,64,5.92e-06
1,128,5,5,128,1,1,132,16,1,2,64,6.752e-06
1,128,5,5,256,1,1,123,16,1,4,64,7.856e-06
1,128,7,7,64,1,1,213,16,1,2,64,6.352e-06
1,128,10,10,24,1,0,132,16,1,2,64,6.72e-06
1,128,10,10,78,1,0,312,16,1,3,64,7.2e-06
1,128,10,10,128,1,1,321,16,1,4,64,8.144e-06
1,128,10,10,256,1,1,231,16,1,8,64,1.056e-05
1,128,13,28,512,1,0,213,8,2,8,64,3.3503e-05
1,128,14,14,256,1,1,213,16,1,8,64,1.4928e-05
1,128,16,16,128,1,0,321,16,1,8,64,9.408e-06
1,128,16,50,160,1,1,132,4,4,8,64,2.3568e-05
1,128,19,19,12,1,0,123,16,1,2,64,6.864e-06
1,128,19,19,18,1,0,123,16,1,2,64,7.008e-06
1,128,19,19,128,1,1,321,4,4,16,64,1.2912e-05
1,128,19,19,256,1,1,132,16,1,8,64,1.8656e-05
1,128,20,15,24,1,1,231,16,1,2,64,7.264e-06
1,128,20,15,32,1,1,312,16,1,2,64,8.048e-06
1,128,20,15,128,1,1,231,4,4,8,64,1.1936e-05
1,128,20,20,24,1,0,231,16,1,3,64,7.36e-06
1,128,20,20,78,1,0,123,16,1,3,64,1.3344e-05
1,128,20,20,256,1,1,132,4,4,8,64,2.0512e-05
1,128,24,14,64,1,1,213,16,1,8,64,9.44e-06
1,128,24,14,256,1,1,132,4,4,8,64,1.8704e-05
1,128,28,28,96,1,0,231,4,4,8,64,1.6048e-05
1,128,28,28,128,1,1,123,4,4,16,64,2.1088e-05
1,128,28,28,256,1,0,123,4,4,16,64,3.2607e-05
1,128,32,32,120,1,0,123,8,2,8,128,2.696e-05
1,128,38,38,256,1,1,123,4,4,16,64,5.5407e-05
1,128,40,40,128,1,1,123,4,4,16,64,3.3423e-05
1,128,40,40,512,1,0,123,8,2,16,64,0.000115197
1,128,48,27,128,1,1,321,4,4,8,128,2.89433e-05
1,128,56,56,128,1,1,321,4,4,8,128,6.0303e-05
1,128,56,56,256,1,0,321,4,4,8,64,0.000107806
1,144,2,2,32,1,0,312,8,1,2,64,7.056e-06
1,144,3,3,24,1,0,312,8,1,2,64,8.464e-06
1,144,3,3,32,0,0,213,4,1,2,64,7.712e-06
1,144,3,3,32,1,0,312,4,1,2,64,8.08e-06
1,144,4,4,24,1,0,321,8,1,2,64,8.304e-06
1,144,4,4,32,0,0,213,4,1,2,64,7.84e-06
1,144,4,4,32,1,0,213,4,1,2,64,8e-06
1,144,8,8,24,1,0,123,4,1,2,64,8.976e-06
1,144,28,28,32,1,0,213,4,1,4,64,9.952e-06
1,144,56,56,24,1,0,312,2,1,4,128,1.2592e-05
1,160,5,5,80,1,1,321,8,1,2,64,7.312e-06
1,160,7,7,960,1,1,123,4,1,3,64,1.552e-05
1,160,16,50,160,1,1,132,4,1,8,64,1.9792e-05
1,168,28,28,38,1,0,312,4,1,2,128,1.52e-05
1,192,4,4,32,1,0,231,8,1,2,64,6.944e-06
1,192,4,4,48,0,0,231,16,1,2,64,6.56e-06
1,192,4,4,48,1,0,123,8,1,2,64,6.288e-06
1,192,7,7,1152,1,1,123,8,2,4,64,2.2288e-05
1,192,14,14,384,1,1,132,2,4,8,256,2.0784e-05
1,192,16,16,384,1,1,123,4,2,8,256,2.22559e-05
1,192,28,28,16,1,1,321,8,1,2,128,7.424e-06
1,192,28,28,32,1,1,132,8,1,8,64,8.4e-06
1,192,28,28,64,1,1,321,8,1,16,64,1.1744e-05
1,192,28,28,96,1,0,231,2,4,8,128,1.7088e-05
1,192,28,28,96,1,1,312,4,2,8,64,1.6432e-05
1,192,28,28,128,1,0,132,8,1,8,128,2.0784e-05
1,192,32,32,192,1,1,132,4,2,8,256,3.4239e-05
1,192,56,56,128,1,1,231,4,2,16,64,6.1711e-05
1,228,14,14,76,1,0,231,2,1,2,128,3.19031e-05
1,228,28,28,38,1,0,231,2,1,2,128,3.14875e-05
1,240,10,10,40,1,0,123,8,1,2,64,1.1168e-05
1,240,10,10,48,1,0,132,8,1,2,64,1.096e-05
1,240,20,20,128,1,1,321,2,1,4,256,1.5872e-05
1,256,1,1,16,1,0,132,4,8,2,64,6.784e-06
1,256,1,1,48,1,0,213,8,4,3,64,7.216e-06
1,256,1,1,64,1,1,231,8,4,4,64,7.52e-06
1,256,2,2,16,1,0,231,8,4,2,64,7.776e-06
1,256,2,2,24,1,0,321,4,8,3,128,7.424e-06
1,256,2,2,42,1,0,312,8,4,3,64,8.976e-06
1,256,2,2,48,1,0,312,8,4,3,64,7.376e-06
1,256,2,2,64,1,1,213,8,4,4,64,7.76e-06
1,256,2,2,108,1,0,213,8,4,4,64,8.848e-06
1,256,2,2,126,1,0,312,8,4,7,64,9.152e-06
1,256,2,2,128,1,1,123,8,4,4,64,8.944e-06
1,256,2,2,144,1,0,312,8,4,16,64,9.44e-06
1,256,2,2,150,1,0,312,16,2,5,64,9.568e-06
1,256,2,2,546,1,0,231,8,4,7,64,1.5328e-05
1,256,3,3,24,1,0,132,4,8,3,64,7.264e-06
1,256,3,3,42,1,0,213,16,2,3,64,9.136e-06
1,256,3,3,108,1,0,123,16,2,4,64,9.44e-06
1,256,3,3,126,1,0,213,4,8,7,64,8.336e-06
1,256,3,3,128,1,1,312,8,4,4,128,8.416e-06
1,256,3,3,144,1,0,123,8,4,4,64,9.392e-06
1,256,3,3,150,1,0,213,8,4,5,64,8.336e-06
1,256,3,3,256,1,1,132,8,4,8,64,9.856e-06
1,256,3,3,546,1,0,231,8,4,7,64,1.6096e-05
1,256,4,4,128,1,1,231,8,4,4,64,7.68e-06
1,256,5,5,24,1,0,123,8,4,2,64,7.328e-06
1,256,5,5,128,1,1,312,8,4,4,64,9.248e-06
1,256,5,5,150,1,0,213,16,2,5,64,9.392e-06
1,256,5,5,256,1,1,321,8,4,8,64,1.088e-05
1,256,7,7,128,1,1,213,8,4,4,64,9.088e-06
1,256,10,8,128,1,1,231,8,4,8,128,1.1008e-05
1,256,10,10,24,1,0,321,8,4,3,64,7.312e-06
1,256,10,10,36,1,0,213,8,4,4,64,8.384e-06
1,256,10,10,64,1,1,321,8,4,4,64,9.28e-06
1,256,10,10,150,1,0,213,8,4,5,64,1.2144e-05
1,256,10,10,256,1,1,123,8,4,8,128,1.5792e-05
1,256,10,10,512,1,1,213,8,4,8,64,2.5664e-05
1,256,14,14,192,1,0,123,8,4,8,128,2.0192e-05
1,256,14,14,256,1,1,213,8,4,8,64,2.55518e-05
1,256,14,14,512,1,0,123,4,8,8,128,4.2735e-05
1,256,14,14,1024,1,0,213,8,4,8,64,7.8318e-05
1,256,16,16,30,1,0,123,8,4,5,64,7.744e-06
1,256,16,16,60,1,0,132,8,4,5,64,1.0736e-05
1,256,19,19,24,1,0,213,8,4,4,64,9.808e-06
1,256,19,19,150,1,0,213,8,4,5,64,2.5584e-05
1,256,19,19,256,1,1,123,8,4,8,64,3.5535e-05
1,256,19,19,512,1,1,123,4,8,8,128,6.2911e-05
1,256,20,20,256,1,1,123,8,4,8,64,3.9343e-05
1,256,20,20,1024,1,0,123,4,8,16,64,0.000130781
1,256,24,14,128,1,1,132,8,4,8,128,2.0432e-05
1,256,24,14,256,1,1,132,8,4,8,128,3.4815e-05
1,256,24,14,512,1,1,123,4,8,16,128,6.2687e-05
1,256,24,60,128,1,1,321,4,8,8,64,5.5999e-05
1,256,26,56,64,1,1,321,4,8,8,64,2.92952e-05
1,256,28,28,32,1,1,231,4,8,8,64,1.3792e-05
1,256,28,28,64,1,1,231,4,8,8,64,2.1232e-05
1,256,28,28,128,1,1,123,4,8,8,64,3.2767e-05
1,256,28,28,256,1,1,312,8,4,8,64,6.8063e-05
1,256,28,28,512,1,0,132,8,4,8,64,0.000120909
1,256,30,90,128,1,1,132,8,4,8,64,0.000104494
1,256,38,38,12,1,0,132,8,4,4,64,1.2304e-05
1,256,38,38,256,1,0,132,8,4,8,64,0.000110862
1,256,38,38,256,1,1,132,8,4,8,64,0.000112093
1,256,50,90,128,1,1,231,8,4,8,128,0.000169932
1,256,56,56,128,1,1,132,8,4,8,64,0.000116125
1,256,56,56,256,1,0,132,8,4,8,64,0.000221579
1,256,56,56,256,1,1,132,8,4,8,64,0.000223035
1,256,56,56,512,1,1,132,8,4,8,64,0.00043775
1,256,80,80,64,1,1,321,8,4,8,128,0.000120285
1,256,84,84,60,1,0,312,8,4,5,64,0.000136541
1,288,4,4,48,0,0,213,8,1,2,64,8.224e-06
1,288,4,4,48,1,0,321,8,1,2,64,8.368e-06
1,288,4,4,64,1,0,132,8,1,2,64,8.432e-06
1,288,5,5,96,1,0,132,8,1,2,64,9.952e-06
1,288,10,10,48,1,0,312,8,1,2,64,9.008e-06
1,288,28,28,48,1,1,231,4,1,3,256,1.424e-05
1,288,28,28,96,1,1,213,1,4,8,64,2.1328e-05
1,320,7,7,1280,1,1,312,8,1,5,128,3.5823e-05
1,384,4,4,96,1,0,321,8,2,3,64,8.704e-06
1,384,7,7,768,1,1,123,8,4,4,64,2.744e-05
1,384,7,7,2304,1,1,213,8,4,4,64,6.8079e-05
1,384,8,8,768,1,1,312,4,4,3,64,2.91518e-05
1,384,14,14,96,1,0,213,2,8,8,128,1.4e-05
1,384,14,14,192,1,0,123,2,8,8,256,2.208e-05
1,384,14,14,256,1,0,123,2,8,8,256,2.5904e-05
1,384,16,16,384,1,1,123,4,4,8,256,3.6431e-05
1,384,28,28,64,1,0,231,4,4,8,128,2.224e-05
1,384,28,28,96,1,1,213,4,4,8,64,3.00798e-05
1,456,14,14,76,1,0,132,4,1,2,64,3.2783e-05
1,480,14,14,16,1,1,321,8,1,2,64,1.2992e-05
1,480,14,14,64,1,1,123,8,1,4,64,1.5248e-05
1,480,14,14,96,1,1,231,2,2,3,256,1.6992e-05
1,480,14,14,192,1,1,123,1,4,3,128,2.4576e-05
1,480,28,28,96,1,1,132,4,1,8,64,3.3151e-05
1,480,28,28,192,1,1,213,2,2,8,64,5.7407e-05
1,512,1,1,32,1,0,213,8,8,4,64,7.984e-06
1,512,3,3,16,1,0,312,8,8,2,64,7.52e-06
1,512,3,3,48,1,0,132,16,4,3,64,9.12e-06
1,512,3,3,128,1,1,312,16,4,8,64,1.1584e-05
